Iteration_step	age	teff_primary	feh	Wdisk	logQ	current_spin	intial_orbital_period	final_orbital_period	primary_mass	secondary_mass	primary_envelope_angmom	primary_core_envelope	secondary_ennvelope_angmom	secondary_core_envelope
32	3.0841952371023655	5703.813943320412	-0.15109108654554998	4.538120100334873	7.73812274714961	5.266382495049274
33	4.028803855990672	5680.5260077534085	-0.1998854614050011	4.677937724568849	7.88769135329902	5.266382505501357
34	0.8450962781896272	5599.806666404209	-0.2507728592512173	4.61921564286781	7.609893561674374	5.266382513606638
39	1.6384837187081418	5655.198500167491	-0.2087592352872424	4.658244317966358	7.743833187571409	5.2663814219771
43	1.2015635725054834	5674.851422619348	-0.10308364432576242	4.596489095276699	8.036111113006344	5.403491723427778
45	1.7500198550405255	5705.039259379282	-0.10316429903600917	4.527843568729639	8.156116204697241	5.774643571137412
51	1.8984381151156802	5532.557021882971	-0.15989697990915602	4.44460247329251	8.061196477477672	6.085050867616121
54	3.1145372998562704	5487.573383609025	-0.18868989036576725	4.3972300784658716	8.08343589251271	6.355963768386438
57	3.675761828445004	5439.241711331988	-0.1485321278528214	4.334485625483585	8.103860415146979	6.405128617202381
59	1.442653568565197	5492.074909063889	-0.05110752986898945	4.317125007603655	8.241190252264444	6.690374333657235
60	1.7431782122161799	5427.727562004511	-0.030333109866297447	4.425313576363936	8.470361448007534	8.096601083068919
68	1.2786581152117529	5446.44056705612	0.0012131509764850487	4.439373496724962	8.484354982249705	7.938301718994173
69	4.944268172693116	5485.218138736283	-0.03755685939956422	4.371294275839445	8.42139731556164	7.291369054128801
72	5.456050015791842	5651.134667172839	-0.1092829374037722	4.211680631770476	8.599137858956711	7.883384553353992
81	3.3935681887349998	5889.750862111598	-0.17124881670664144	4.3310104920850145	8.55507325988637	7.115122866839176
83	4.350926221866486	5953.103285201594	-0.3514461465718313	4.330973216562624	8.553401847210335	7.602440690299585
104	4.841629718609257	5961.423649921998	-0.16143445910053295	4.407042491070234	8.780930017186556	7.577050264544049
111	4.780246897068867	5937.743170163588	-0.1595297150942763	4.643005946924176	8.793107237887755	7.820010670275522
118	2.510751320040357	5906.974380982922	-0.11158922191508722	4.60962408968716	8.684901307060967	7.613270054869634
125	2.6625553955576864	5765.050903751184	0.005204573685403641	4.503776910365316	8.749035533687627	8.002227517164526
132	4.25242069870494	5797.048747489276	-0.10165313162594716	4.465149050724646	8.702322297387804	7.885708272656621
135	7.865691673102537	5734.579976314045	-0.22771941095984916	4.446892951951637	8.58407038591578	7.611378856657418
136	8.480415648435818	5731.088125943003	-0.21430489191537147	4.495888006362011	8.58391100122632	7.418437722366548
143	7.262881736400037	5806.08929204151	-0.2727411252632107	4.357030941458807	8.62053303709468	7.780320485584871
144	8.79644934056562	5797.937467441021	-0.2768158404912661	4.529128774373587	8.593684624815822	7.348365757191073
147	6.420304372046795	5768.80484976378	-0.2493519134960205	4.538889103173079	8.605244117385626	7.948345720696908
157	7.1596239616704676	5699.033717872859	-0.17069159951664287	4.570060270802611	8.580407221219135	7.584239251387713
181	4.48586950553477	5855.575546453315	-0.22494952249849037	4.589398132095195	8.687027848355854	8.183409236052212
185	3.7870204546307864	5969.938814910113	-0.10905625335764182	4.693870983139096	8.81634769453762	7.709545281664115
189	4.384437904494669	5923.480164862439	-0.11880839665916353	4.555761365514277	8.75263418798007	7.509391996902947
203	5.176810728731038	6129.70771246899	-0.22326932496421958	4.490714919988345	8.864048704480204	7.119386359489476
213	2.92842225852839	5993.718382429838	-0.19571692644153763	4.567402503314624	8.706210104918462	7.695592699401785
221	1.6133481552347997	6006.795195372713	-0.09028156541581993	4.434804437249541	8.65163832109094	6.978335124342481
222	1.6664677371982048	6128.382414882585	-0.12619487457060768	4.334700783945417	8.875914886289987	7.757683613480034
232	1.8925324144303448	6028.840348692429	-0.2375611427920628	4.482007743836984	8.7134238063611	8.023263049127978
237	4.255259533593295	5793.670884248526	-0.1544244407636936	4.483876509184291	8.678876224884286	8.088283910583593
246	1.6870654288776699	5825.227986841223	-0.11191564650249022	4.397020234604407	8.621436316526069	7.768845450143981
267	5.443309356693333	5715.839045225842	0.0066853918552806785	4.360693884634126	8.800614217638817	8.006178455021042
291	4.323880723145812	5755.132671507999	0.012785477631048666	4.432737975920405	8.812357572696047	8.058830417186767
297	4.517277396296107	5887.987327131969	0.07082069376794738	4.40982188484876	8.94454589793422	7.502497273661949
307	3.6734510623971137	5822.351406987453	0.10135713480731755	4.456858561891191	8.886848336824908	7.6774927971043
314	4.18888811574509	5897.180180144919	0.015268479285438438	4.411966980765741	8.843400596867031	7.35377161804945
320	2.3541979975496004	5854.595604168917	-0.11496421579493592	4.409778144145767	8.704053143276335	8.049632242647002
324	3.859760090675459	5855.600599504408	-0.1614637324614281	4.5728249798955565	8.622186170807403	7.525960641922706
332	4.870379570640159	5734.198442429315	-0.08288917330907143	4.593844841749688	8.661166840611308	7.74648936755075
340	6.034683619676781	5791.11525732275	0.022769636298242107	4.46261226573906	8.945376077585621	8.083485786520244
342	6.789392605229999	5856.380508312896	0.09050257977927878	4.294317236820014	9.175528706113624	7.799412297535305
353	6.813609169315556	5874.20500736784	-0.09565770706505436	4.308441027375354	8.923804030265492	7.914346085102561
385	9.772640926444573	5842.785486881609	-0.21925428078012427	4.429451077060825	8.79255639141289	7.309861217486912
410	5.813666625729692	5725.751974691359	-0.14523682534633917	4.396775654508378	8.63560253613585	7.8497128029359535
426	5.0401192675231234	5717.206020621412	-0.15073526576260948	4.367973607648255	8.612278052315137	7.9268393023779575
444	6.26647556392825	5500.298087164901	-0.014939129063325424	4.38795769400159	8.573867859610074	7.837138050137913
452	4.838643101483971	5488.9313372116785	0.0011660943252261684	4.415815577111352	8.511436343348278	7.601754758325767
455	3.653865195155064	5655.583150600184	0.06760646967679065	4.525955359007698	8.775869768040728	8.185660074462161
460	3.30556793782067	5590.83263631896	0.08888400790501635	4.456682415662807	8.629670152414898	7.5443768636600685
463	3.6163232383104296	5670.263320673164	0.12449695439529312	4.594607363381644	8.755225904559003	7.634795048817659
479	4.527894044034107	5716.754598530316	0.1176625319849823	4.550444189549194	8.838014565581606	7.7083380438329305
489	3.6186435244279647	5906.721022627407	0.07049969165432762	4.475049043706834	8.942179849762027	7.694148075719688
494	6.6137494331805895	5895.151339367575	0.03863343354267792	4.418047885293493	9.099497328381752	7.552689106360061
504	7.284349432306717	5733.012583144031	0.12899485576397127	4.403054841435349	9.066144002729816	7.999086799028153
508	7.51057640063396	5879.036347487593	-0.025351298487687357	4.315096133659861	9.07611563910296	7.720388797548315
523	8.89688800097237	5702.085954702795	0.04273581676966175	4.417284164500231	8.948313817363296	7.618805069385253
524	9.69097492309204	5764.90119104005	-0.05861477389175404	4.420912599292464	9.083180188552213	8.21879440111568
525	6.609831326648127	5795.212954310674	0.06161930104550785	4.36064368561488	8.88942371507007	7.197179778638942
530	3.470079222077621	5700.472724719361	0.0991358116409593	4.3947694397636985	8.800250140175113	7.927701082133476
532	1.095231308875273	5569.6677491248365	0.10174315263434199	4.411062419241202	8.71074221903008	8.02632194793027
536	0.725241266620875	5627.097702228626	-0.0854847557754622	4.527777315477055	8.64059157337606	7.662879939550969
545	1.897347078442626	5634.304857692239	-0.1736399236397238	4.539747565497226	8.452701458176508	7.888144894913189
550	3.7447434006950084	5672.764018278575	-0.22710673851248503	4.514322966103074	8.39646353605747	7.455939918309291
560	7.228722686300702	5606.256895852905	-0.17974754152820416	4.538575003775909	8.515040383354433	7.767304894692847
564	4.781350151121797	5681.019211066499	-0.11570648041807079	4.608637156065636	8.60174341661889	7.886723372347575
572	4.142008405901457	5722.272227683676	-0.10616290753780733	4.547749853106668	8.636117229130715	7.932168012801916
573	4.384629060533638	5705.563947924492	0.020167544021077843	4.560026991854835	8.76259198673182	7.980547365720537
582	4.717813346620579	5746.385237344155	0.03302646008155112	4.439102406472985	8.693474487022623	7.176709795278689
595	6.150766507814775	5736.448878555169	-0.04437353086200049	4.464961470465954	8.749586195299363	7.729774899175742
623	3.4430507874617415	5764.802379011356	0.11788494111053893	4.445293828529357	8.826546779729021	7.61340079850493
645	1.3413844960393537	5991.642108162243	0.00995112496775219	4.446869155715511	8.787382106097356	7.164721699765484
648	2.9822346464993768	6093.998258159392	0.05984764571636789	4.459656295710855	9.149326660401368	8.027709505300361
650	3.131396985079878	6155.771884019321	0.08721481461410129	4.529225215038507	9.160729374042166	7.284486104537683
657	2.7724745303904994	6131.705695592553	-0.0988761103442511	4.536412806716777	8.884816613514532	7.386671832385776
661	3.9669681814650275	6095.214871631604	-0.19365040894110638	4.47177232384051	8.862810616910636	7.69159230376207
671	3.6645697310325662	6046.699737901628	-0.10321121841532968	4.526889836549834	8.91033780438614	7.777344903668391
674	5.44385743668674	5933.460304381477	-0.1021675218671581	4.565713565231878	8.859570062493535	7.605584147403674
679	5.503674858423633	5898.11293221237	-0.17918310326271697	4.372121886071233	8.783456307148896	7.952499807860897
708	4.792477725663798	5972.13749484375	-0.17614311422905682	4.398486432939439	8.765280607237786	7.529379909546392
717	4.4825348973574926	5898.454675926048	-0.1411101829687158	4.598498078503605	8.782009639493202	7.971731004578725
726	5.115131189492015	5931.461819791938	-0.04389492081110982	4.542182755655756	8.95700587981598	7.892355216896641
731	5.407309969114158	5860.485500659832	-0.03253299492068907	4.584286292874705	8.891003812388101	7.838542016562622
733	3.6382969762314565	5889.368746639056	-0.10775500045313946	4.449400922352617	8.749208745828186	7.821753372976474
743	5.4040586683034535	6019.005072029894	-0.16504395093740531	4.433195670733063	8.890840998231015	7.620050280863161
747	4.449404076943552	6033.235387309978	-0.14500069979450994	4.347019299313743	8.825132686610656	7.361411242680177
750	2.794240576682143	5899.329997673183	-0.06093615651538983	4.286634718365057	8.825133875638382	8.138278017474635
751	3.0934912300304407	5762.930832817981	-0.08491076617401215	4.475877297594943	8.698923963874137	8.171950701998014
755	3.1867811602745233	5700.752940919311	-0.1700619489034375	4.485042515121458	8.448302102462204	7.4093415032588235
767	8.211003942222568	5617.653719112506	-0.08877979454958437	4.417859223514642	8.5875957364509	7.410834147445087
790	5.897986191001117	5572.2534421660275	-0.10505464228677444	4.273969230155934	8.506334670716438	7.639779848264181
792	3.570307336131722	5659.181112210106	-0.13244718281475626	4.439960115834818	8.500889762097053	7.652557035239256
796	3.6772506573240555	5671.878672579846	0.013008847521980088	4.598259937512697	8.725001167391676	8.110084128980832
797	2.992081626022992	5784.5915984647945	0.0677535878675973	4.408396282477734	8.787060120317578	7.675269067852018
812	5.4343946687450675	5664.518231618304	0.04177755686278477	4.572524319296947	8.692654222419089	7.4420100316425195
816	3.6521885772116844	5562.317376900963	0.07069325364560244	4.594078117629077	8.641438393989084	7.804157609352978
818	4.341855922387464	5701.221548676182	0.029894347542355926	4.6403369242618995	8.637935988190074	7.211085321676602
823	3.572330607960627	5745.857309827413	-0.0481125784763099	4.603559735171436	8.544419326382345	7.043584925570524
828	3.432590100031423	5734.804206704961	-0.13998216658961232	4.622210882558973	8.633501008039223	8.17065910492585
830	3.5926331613520777	5661.936293044941	-0.20133812717359287	4.512051067617482	8.476119583591023	7.860297952669266
840	2.709457532981266	5626.882822131505	-0.18644354503240315	4.4690792551422325	8.433107250048293	7.779676077027772
851	6.7561752421205155	5707.763683038304	-0.1170627154270969	4.556610590811624	8.609312428197804	7.4350246262433695
856	8.639551054041144	5712.2209409175275	-0.13300573638657398	4.59425713107444	8.727743111070923	7.8031171181323575
877	9.72951727297265	5735.489317706892	-0.1356728142494144	4.595255729255131	8.859988160986	8.121375831764595
879	10.090610291376406	5706.677998417938	-0.15137824271054637	4.651000111850919	8.753646216810163	7.76164111523769
889	4.562985785203361	5717.875580198142	-0.14512090653300594	4.41884211436685	8.487171932178983	7.228966020163995
892	3.7636797849602535	5778.950921405057	-0.24623793930773594	4.46231645857103	8.43517737852815	7.304032764462401
904	3.012713469566852	5724.756867642648	-0.2788291295632199	4.440843097280196	8.423632753320227	7.745556784535452
914	4.659456277497872	5679.691201275521	-0.17873042558363458	4.368399746371423	8.465311187958033	7.453476806706087
915	6.247115267098928	5617.28588986393	-0.15457331894312318	4.512300728320147	8.583306788460646	8.122234841639335
919	6.587978994178319	5751.709516686065	-0.16989222035039928	4.599242326954164	8.526349826026074	7.06486696757775
924	7.1046803297421475	5799.95209368647	-0.17248919705712043	4.558808929992018	8.727598393007233	7.821626578993411
931	7.30998281917324	5809.324974503924	-0.0952592582102644	4.440850129799293	8.865209519268216	7.939894097327541
933	5.117047012686309	5896.089011308311	-0.04908024109691589	4.480637598233535	8.926739320992295	8.021050429893602
934	4.299288426139622	5927.032742597424	0.08103876819097586	4.436357121576443	9.001681640708817	7.56203090652645
935	4.3790924146721935	5979.177930610363	0.02577203520376397	4.525734963987776	9.030346964374631	7.714928284189133
951	5.339235990805319	6016.623203227485	-0.032409845653613	4.449826170775429	9.063697732730123	7.563883696509254
960	6.007921803524804	6048.561442468835	-0.10541934204834219	4.477047956104287	9.132637727743838	7.912325035432269
972	5.40268389411628	6113.23372363381	-0.13501653812803108	4.584729707871165	9.106039029394127	7.7692721940377325
974	4.66546686832475	6146.212024731678	-0.06044358953467936	4.606143407947789	9.230278852247611	7.880808280312101
1000	2.9731760532208438	5990.161964439965	0.04662852956081881	4.6710824847582355	9.010269270226825	7.968447375140581
1015	3.827218226723968	5925.503707163497	-0.061890244688221144	4.698675538989082	8.874578153967523	8.016591722901122
1024	1.7245838516540313	5861.495179741853	-0.02963330356195077	4.721581372945502	8.799142000380984	8.163305862164727
1027	2.651426474032136	5901.308503785529	-0.1029973256196485	4.660780971107458	8.777325861549057	8.129489586542189
1034	4.201881109013417	5964.338599423405	-0.023361896817195346	4.720030853242265	8.986353540158829	8.027904372747617
1039	7.481518308499572	5901.3680903992845	-0.033219550630576626	4.682576645638895	9.168774538119107	8.098353987956477
1049	5.376206520014264	5923.054809424343	0.064116810927033	4.690225144277257	9.126951634857729	7.985560195780384
1050	5.4292142085943755	5912.709165794658	0.0628360513348917	4.647399103756522	9.09492307166219	7.871348506965573
1060	5.4066293331717405	5854.093471752534	0.015147600418347028	4.681436627621422	8.85450250143137	7.3127139451296586
1071	6.702311477206106	5617.681696727776	0.06156985130417327	4.582857081723556	8.793757284393704	7.9406903131799185
1072	7.3240111538583665	5647.384746036703	0.0952527102143345	4.525365887609143	8.816575601448472	7.479131464218941
1078	6.762202247818747	5746.847916013246	0.15399571805540083	4.452288165698315	8.99910823893617	7.454846563797404
1100	6.187469328557455	5855.333872739841	0.0027662968117511677	4.374466897347888	8.974186597778202	7.821380445934945
1102	6.565279017373187	5907.418304114213	0.012347499770790686	4.420509757246035	9.046730132211861	7.41034329326087
1106	3.6158927244082246	5895.423662790149	-0.10569020063782056	4.509520592878908	8.78382344712051	7.993616357256103
1113	7.397271882181595	5880.915215920761	-0.18785362082690424	4.401939221256404	8.774263169569549	7.498772898412125
1122	3.647560296282884	5870.638510642799	-0.25038470559016957	4.4809525694619285	8.541397439365507	7.522205875254555
1138	2.3097501367302726	5860.523834003393	-0.2267512231033441	4.431829041231893	8.498575245684307	7.419667838974322
1161	1.7499817329769323	5855.019370381754	-0.07285571931702722	4.271829644923516	8.619740772597488	7.3998819118864025
1163	2.467707469444469	5823.896052139531	-0.1334647033880883	4.433940669282812	8.544943809478134	7.330395572375223
1174	1.4482956921681704	5750.768275863236	-0.04163362110866736	4.351467153244534	8.664299128211237	7.966114425097996
1180	5.875482010303019	5823.040735376704	-0.0980211877286087	4.250981050427189	8.720861651743302	7.415782455536431
1182	4.797930972068549	5822.971641996493	-0.13636716887045666	4.393103987788357	8.812893026611915	8.547528998675073
1183	4.458281626169244	5782.525840590479	-0.0886501307254095	4.486089736293453	8.624016669031082	7.375952779631795
1184	5.825969526344279	5788.067816174443	-0.09291415422682028	4.348803065687149	8.698390099278157	7.49561152055152
1187	3.0935995676448274	5868.838270653258	-0.12413586178926159	4.412106713159765	8.618543889721057	7.372567484219894
1191	1.9894831480253348	5747.302375502643	-0.16738705630130266	4.523767342249215	8.454799776887878	7.393519981865297
1201	3.213724730156107	5660.306053994551	-0.14943888239236633	4.432415989492887	8.40186611251793	7.209000197662637
1202	1.6182362858641155	5640.317040062254	-0.018138593400929603	4.475038007701512	8.563249862667512	7.7384370044238615
1222	1.3140363033896938	5786.68761353176	-0.042516750232074796	4.461608651189127	8.787075631824345	8.440769208799995
1226	4.3613467980667915	5695.8473859085725	0.01958671246057963	4.451963190478144	8.61626330047559	7.173570601578052
1227	1.9234136660234546	5809.2858110465295	0.02077057585211563	4.55595934265641	8.789038287849378	8.049518475791361
1238	2.2496779438081673	5710.204890397676	0.032456759053035064	4.46531617855475	8.678850920167317	7.757032821190141
1252	1.0817078162064055	5822.529779848838	-0.02827131409881844	4.513017093089326	8.648953011807652	7.346997974757884
1253	2.073918329723222	5895.778842391349	-0.007457586978005585	4.424769678975641	8.832277153367542	8.011894600889345
1263	2.351377379979204	6036.1333072140915	-0.047804707010671105	4.595437655000798	8.841214064668428	7.488002656744595
1264	3.7715102341292757	6026.4296463502615	0.020051255554601036	4.406321805490165	9.076569307630947	7.9728897033320365
1285	2.5643801917308684	5969.132301188674	-0.06311761456719411	4.3554787671724515	8.8438684268009	7.925131202668137
1297	2.0021245802740117	5805.456326451915	0.07051486131540233	4.546965828868259	8.80336242779454	7.8445198586859375
1313	2.3172759789620168	5979.212208919397	-0.03129663199087791	4.585018525508101	8.833123974182705	7.6601080040362435
1328	2.5353545716441217	5974.079304458369	-0.02321740355671937	4.523845353366487	8.98911546624801	8.56376126419964
1329	2.9064589438777637	5866.6929991442785	0.10500168585842723	4.387216763495897	8.831900737393243	7.282474950790824
1330	3.555849027086467	5789.675863595389	0.04422247469043252	4.452475336953497	8.813149915601867	7.828882738644038
1337	4.668958156175532	5840.746611608249	-0.0016347121527760314	4.409692569189325	8.857771080011792	7.790251163507501
1347	5.250054855199057	5712.305870136359	-0.05327886406391953	4.402034270054355	8.688361339696717	7.775463132176657
1361	6.00338216686565	5713.120600623786	-0.1498836138748701	4.418180593724799	8.604603815705604	7.72834995609657
1377	7.741689217199114	5668.834656906991	-0.08988743148195376	4.485571462017426	8.637770475744082	7.470550303086281
1394	7.052488701811803	5594.513906883318	-0.036376291118814845	4.589617216770209	8.673710779665301	7.9356318741038265
1409	4.393559036472937	5605.272243322272	0.1396993069204667	4.590511173895687	8.716021095299189	7.518717827004264
1411	3.3704805898424928	5602.844014609675	0.17294550106834317	4.458895191301667	8.76723784246144	7.820451240676374
1416	2.2144396528659884	5619.773930297843	0.12459271173477884	4.464340915115298	8.730025788004927	7.974950288792607
1418	1.9149236685416002	5749.487544525344	0.07206897668405801	4.518771429421261	8.737865983595027	7.736450793393846
1423	2.9148173090766747	5900.613259562534	0.14741300028543725	4.5847908777948945	8.9851095415439	7.726653844328993
1433	0.8546446513600547	5754.662170100768	0.08205321828074903	4.5877281469414	8.899686900452677	7.531608970065657
1437	0.8089711698483351	5751.42772811193	0.08278693009920797	4.593152876207449	8.891986086702317	7.353672598507036
1454	2.043421916322141	5968.686913131165	0.14383264719118533	4.584628721291257	9.032866074102436	7.866231880410253
1487	2.595444556976683	5983.811426908622	0.06298219079056207	4.461047008793172	8.962062077274572	7.731174331368667
1498	5.4641619790055	6025.851430262718	-0.05512460565394105	4.3732583636639575	9.134662847107904	8.06034371021654
1500	7.515320523589191	5970.598523672366	-0.1452504170340818	4.366452572934128	9.102552424731899	7.971466837451093
1508	7.400141045643719	5913.497928117647	-0.21762566060381985	4.353562715084679	8.836131322106299	7.827900151901029
1521	7.028139089122761	5915.1319572615275	-0.23461220714100497	4.331201799009764	8.713485638208905	7.342129380843606
1522	7.585654158853906	5968.829493610968	-0.283904527166116	4.428256646370516	8.807031361038732	7.611811251429892
1531	6.40872772698147	5848.8664627760845	-0.2225111245472096	4.46290707519389	8.613781711062126	7.325433311372064
1537	6.059430303260354	5875.897525096091	-0.18613941893455807	4.547269876120225	8.843693507216004	8.38619424798813
1543	2.837443969411434	5873.538386529691	-0.12142802561835403	4.473990812703073	8.690035085153506	7.809073506902991
1563	1.9435319806652038	5918.943103457435	-0.1404287229663353	4.473200367318409	8.716038958819627	8.018730703348437
1573	4.666977722815246	5788.181347950102	-0.08823104483609316	4.27721643557398	8.7263991496395	7.90991402012969
1579	4.8698003741237	5820.124407746102	-0.18545456320740378	4.3785955176384554	8.705746145503962	8.17757409599347
1581	2.463319077467029	5856.609510584722	-0.11502469264279012	4.43401465800888	8.56806836479263	7.211871748781071
1583	1.8019333652462826	5736.1402302655915	0.003884571984315688	4.4041615612739875	8.618002051317273	7.5024106672751945
1598	2.95990198317757	5670.861215980561	-0.07972894645037595	4.462893842528485	8.639316626245606	8.244368163469023
1602	4.035268304984022	5570.81170929234	-0.08989910028328595	4.333661112408493	8.49370377265883	7.718076936842135
1611	6.129631015340738	5597.227243675192	-0.11804054267231352	4.410006929119674	8.587129665740807	8.049405728607852
1627	7.801411930318716	5582.969270897235	-0.06264329569855481	4.689183152563778	8.67790191984429	8.076105831434658
1629	9.808846313489049	5533.356136174578	-0.04338780979001161	4.6453963843227815	8.671155172717322	7.865114780568635	5.379759566950676	5.2663825002327895	0.8919014157040949	0.720433558624922	0.009862588511929121	0.03907315447643585	0.0068170626486731495	0.016232241173436572
1649	10.169589160407345	5629.575463727391	-0.15280382245511986	4.724699936524301	8.647356332040635	7.733896844526145	5.386789098051974	5.266381845470337	0.8726202757330708	0.7038884312969611	0.008577785676399515	0.037948346610001134	0.005955636895575539	0.015187072624475828
1653	11.435571413590552	5531.562209461877	-0.0884445460804657	4.586853714919207	8.679315956714849	7.938828848399614	5.39250228318515	5.266383091038527	0.8662753212058939	0.7031045004047201	0.009742737789961514	0.036331916032772554	0.006308336625554927	0.01484796303921498
1659	8.809657131931653	5662.9086129858115	0.013634878704517503	4.728578228160227	8.803499580057512	7.4615641469519725	5.362020030620645	5.266382499935375	0.9547589814691789	0.7589240773000813	0.010895565144666641	0.04914353722238614	0.007222367286760496	0.017818395466078822
1668	9.170946349145778	5611.51138068948	0.017056788580241608	4.73903404069039	8.69096434405227	7.112996696024853	5.3868723702451895	5.266382500422464	0.9396404816650049	0.7509823664450256	0.011748141013736817	0.049352300482005486	0.00776571247898435	0.01867949412362971
1670	6.096094405216884	5538.50194013017	-0.034756270529519726	4.581204956298954	8.615611742426674	8.038722300070866	5.34016395082943	5.266383324029822	0.9182219726199322	0.7349518379513748	0.008630724611176014	0.040082131704597	0.007137087355205848	0.017712345131710952
1675	6.186407772472636	5598.5514926895	-0.0419754801404265	4.565335196475673	8.643378613199848	7.912338908723406	5.3406858180566	5.266381692385382	0.929735735014008	0.7419628540441839	0.008499326032295328	0.0421562241394473	0.007063123312974199	0.018012540864119235
1696	5.388245194540842	5597.786077154699	0.03807316867921033	4.489763390084	8.673537505260526	7.739357943473759	5.331175252843566	5.266380916769105	0.9669524322539684	0.7673373324529571	0.009483879404700926	0.0472652090949013	0.008022601075648988	0.019720184343805614
1701	5.872730559202911	5511.319637872895	-0.11357394582320042	4.305455570190423	8.51943226308923	8.068492107448726	5.344171575169995	5.266382501473981	0.8846655591340539	0.7099342539672319	0.007767626617875382	0.03633512323357392	0.006523794142435679	0.016748150270860285
1704	7.33370021978693	5458.433855091633	0.046985576341190424	4.315759375613198	8.605960342347435	7.734527703587944	5.3621880228889465	5.266381654857139	0.9227401351557547	0.7416605926500118	0.01065005608559508	0.04226202646081576	0.008188444373886862	0.018503083882868233
1707	11.015120471583478	5410.798532567964	0.09971695622143305	4.432758376288318	8.711875271588617	7.745878425372211	5.391577778530215	5.266382500744083	0.9116800450573188	0.7385147676690321	0.013137817342187368	0.04165199656707523	0.008218119875329796	0.017223580539231686
1709	10.394686659017617	5481.402810985238	0.1303041643339006	4.4186264262437716	8.825708269509546	7.801436112566509	5.36974769324913	5.266382499878057	0.9460073394086304	0.7601717925984142	0.013557081301790036	0.04579846040261158	0.008237092512279269	0.01756046090390798
1711	6.992012816117448	5433.450303401882	0.0726110803070967	4.33299006593191	8.662810080343617	8.114125395235853	5.346532665435292	5.2663832556147785	0.928764647552839	0.7460166017232521	0.010511793229526764	0.04078435062219829	0.008131255374168068	0.017994350376795747
1720	8.564304841010216	5476.624681067956	0.06601148555433592	4.371393498630628	8.744228025237685	8.167524853550608	5.354794080502387	5.266381874382806	0.927790023724034	0.7462982021804814	0.01072644047390332	0.04091392000124186	0.007695407407162178	0.01723115401212577
1725	8.238982788705323	5520.740735041394	0.09551824034083504	4.352769027176438	8.684638609903418	7.37896066998426	5.371819552327662	5.266382502495988	0.9533284316629386	0.7628219613384893	0.01222672043090538	0.048583256649251734	0.00867146822452103	0.019546474191002316
1731	6.602680281241759	5565.249538310522	0.13351746019467586	4.356205172495859	8.647471239152496	6.980434334763995	5.362601978929723	5.266382500151681	0.9911033035797762	0.7868137441360363	0.012593095441512443	0.056293741429870356	0.009724911955867319	0.022222771025392017
1738	4.685096020456666	5583.501078390844	0.18609272246844769	4.34889866689555	8.761759726615585	7.581188545860389	5.318993325605782	5.266381180013049	1.0321515559186838	0.8132194399125786	0.011432132306326366	0.056666443231800014	0.009744908611136508	0.02258648910147481
1743	6.595987060877763	5509.082350676391	0.25349031383899545	4.326086314174207	8.799747690855042	7.467585523903507	5.340505336846166	5.266382500804044	1.0274644468358043	0.8143513294229711	0.01390291720286022	0.057700902428685086	0.010455408123489579	0.02228631205693106
1752	4.7775950521599855	5462.3329877599845	0.039274039191970395	4.311030406203527	8.476287078597416	7.318665029912032	5.343167047667958	5.266381987417976	0.9366300621984065	0.7476586448777075	0.010498083268493344	0.045705111133473024	0.008777869884873795	0.02068900208856206
